bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.86180,True,4291.00000,2,0.93053,-33.54469,0,True,Salmon,10,100,0.73083,0.95586,True
True,0.85747,True,2596.00000,3,0.92538,-33.65462,0,True,Salmon,10,100,0.71726,0.95174,True
True,0.84669,True,3157.00000,4,0.90930,-33.67664,0,True,Salmon,10,100,0.69655,0.94536,True
True,0.94320,True,3486.00000,0,0.89982,-44.90688,10,True,Salmon,10,100,0.80866,0.77631,True
True,0.93490,True,5376.00000,1,0.89816,-42.86714,10,True,Salmon,10,100,0.78069,0.77085,True
True,0.93842,True,4157.00000,2,0.88286,-43.34243,10,True,Salmon,10,100,0.75704,0.76338,True
True,0.93464,True,2509.00000,3,0.85184,-40.84315,10,True,Salmon,10,100,0.77043,0.76169,True
True,0.93955,True,3110.00000,4,0.86831,-43.98142,10,True,Salmon,10,100,0.73666,0.75442,True
True,0.89353,True,3541.00000,0,0.96457,-34.28185,0,True,RSEM,10,50,0.86275,0.97968,True
True,0.84217,True,5468.00000,1,0.95279,-31.37959,0,True,RSEM,10,50,0.82626,0.96978,True
True,0.82651,True,4300.00000,2,0.95091,-28.75114,0,True,RSEM,10,50,0.80953,0.96462,True
True,0.82411,True,2621.00000,3,0.94138,-31.03537,0,True,RSEM,10,50,0.79130,0.95962,True
True,0.81161,True,3100.00000,4,0.94445,-29.16198,0,True,RSEM,10,50,0.78032,0.95661,True
True,0.93773,True,3485.00000,0,0.94821,-43.40502,10,True,RSEM,10,50,0.85337,0.86128,True
True,0.93451,True,5405.00000,1,0.93675,-41.99169,10,True,RSEM,10,50,0.80999,0.87012,True
True,0.92675,True,4164.00000,2,0.93014,-40.00121,10,True,RSEM,10,50,0.80740,0.86466,True
True,0.93129,True,2605.00000,3,0.93215,-39.01238,10,True,RSEM,10,50,0.79846,0.86421,True
True,0.92509,True,3057.00000,4,0.90801,-38.77600,10,True,RSEM,10,50,0.78803,0.85873,True
True,0.91945,True,3439.00000,0,0.95624,-40.51545,0,True,RSEM,10,75,0.82262,0.97906,True
True,0.88774,True,5416.00000,1,0.95657,-39.58173,0,True,RSEM,10,75,0.78859,0.97201,True
True,0.87673,True,4324.00000,2,0.94525,-37.39418,0,True,RSEM,10,75,0.77290,0.96793,True
True,0.86309,True,2498.00000,3,0.94464,-37.30406,0,True,RSEM,10,75,0.76021,0.96634,True
True,0.85991,True,3148.00000,4,0.93211,-37.81436,0,True,RSEM,10,75,0.75000,0.96067,True
True,0.91964,True,3447.00000,0,0.94673,-39.60107,10,True,RSEM,10,75,0.83116,0.88251,True
True,0.89184,True,5455.00000,1,0.93501,-38.00110,10,True,RSEM,10,75,0.78497,0.88171,True
True,0.86989,True,4327.00000,2,0.93444,-35.90042,10,True,RSEM,10,75,0.78623,0.87929,True
True,0.86133,True,2524.00000,3,0.93091,-34.60968,10,True,RSEM,10,75,0.77456,0.87808,True
True,0.86806,True,3115.00000,4,0.90228,-35.68460,10,True,RSEM,10,75,0.74157,0.86439,True
True,0.89409,True,3418.00000,0,0.95101,-33.63039,0,True,RSEM,10,100,0.80661,0.97987,True
True,0.85554,True,5524.00000,1,0.94608,-31.92933,0,True,RSEM,10,100,0.76774,0.97358,True
True,0.84572,True,4291.00000,2,0.94187,-32.42344,0,True,RSEM,10,100,0.74272,0.96818,True
True,0.82974,True,2596.00000,3,0.94166,-32.12635,0,True,RSEM,10,100,0.73190,0.96632,True
True,0.82420,True,3157.00000,4,0.92537,-32.03238,0,True,RSEM,10,100,0.70795,0.95967,True
True,0.89271,True,3486.00000,0,0.93687,-36.32819,10,True,RSEM,10,100,0.80006,0.89093,True
True,0.86161,True,5376.00000,1,0.93444,-33.83372,10,True,RSEM,10,100,0.77641,0.89528,True
True,0.86264,True,4157.00000,2,0.92424,-34.36941,10,True,RSEM,10,100,0.74381,0.88492,True
True,0.85373,True,2509.00000,3,0.91144,-32.53305,10,True,RSEM,10,100,0.75209,0.88038,True
True,0.84341,True,3110.00000,4,0.91301,-34.95002,10,True,RSEM,10,100,0.72283,0.87562,True
True,0.88054,True,3541.00000,0,0.96055,-29.27347,0,True,Kallisto,10,50,0.86021,0.97829,True
True,0.84217,True,5468.00000,1,0.94773,-26.44281,0,True,Kallisto,10,50,0.81840,0.96770,True
True,0.82884,True,4300.00000,2,0.94408,-24.94822,0,True,Kallisto,10,50,0.79767,0.96227,True
True,0.83060,True,2621.00000,3,0.93272,-27.48923,0,True,Kallisto,10,50,0.77757,0.95731,True
True,0.83484,True,3100.00000,4,0.93120,-25.76195,0,True,Kallisto,10,50,0.76645,0.95304,True
True,0.94548,True,3485.00000,0,0.91422,-46.01224,10,True,Kallisto,10,50,0.85194,0.75662,True
True,0.94709,True,5405.00000,1,0.89146,-42.88683,10,True,Kallisto,10,50,0.81425,0.76045,True
True,0.94212,True,4164.00000,2,0.88230,-43.13202,10,True,Kallisto,10,50,0.80379,0.74771,True
True,0.93704,True,2605.00000,3,0.87841,-42.35871,10,True,Kallisto,10,50,0.79501,0.75535,True
True,0.94243,True,3057.00000,4,0.84306,-43.32552,10,True,Kallisto,10,50,0.77854,0.74609,True
True,0.87874,True,3439.00000,0,0.95584,-28.91532,0,True,Kallisto,10,75,0.82408,0.97795,True
True,0.85451,True,5416.00000,1,0.95539,-28.07510,0,True,Kallisto,10,75,0.78914,0.97069,True
True,0.84274,True,4324.00000,2,0.94378,-25.67182,0,True,Kallisto,10,75,0.77081,0.96519,True
True,0.85548,True,2498.00000,3,0.94246,-26.22997,0,True,Kallisto,10,75,0.75380,0.96298,True
True,0.84720,True,3148.00000,4,0.92913,-26.87719,0,True,Kallisto,10,75,0.74651,0.95601,True
True,0.94285,True,3447.00000,0,0.91616,-43.34019,10,True,Kallisto,10,75,0.83638,0.77412,True
True,0.93456,True,5455.00000,1,0.90006,-41.65579,10,True,Kallisto,10,75,0.79120,0.77121,True
True,0.92674,True,4327.00000,2,0.89973,-38.99516,10,True,Kallisto,10,75,0.79593,0.76632,True
True,0.92472,True,2524.00000,3,0.88378,-37.76750,10,True,Kallisto,10,75,0.78685,0.76243,True
True,0.93708,True,3115.00000,4,0.84164,-40.13887,10,True,Kallisto,10,75,0.74735,0.74600,True
True,0.88209,True,3418.00000,0,0.95230,-29.20099,0,True,Kallisto,10,100,0.80895,0.97886,True
True,0.85409,True,5524.00000,1,0.94404,-27.17030,0,True,Kallisto,10,100,0.76738,0.97156,True
True,0.84922,True,4291.00000,2,0.94366,-28.31640,0,True,Kallisto,10,100,0.74109,0.96576,True
True,0.84129,True,2596.00000,3,0.94020,-27.90886,0,True,Kallisto,10,100,0.73228,0.96253,True
True,0.84701,True,3157.00000,4,0.92270,-28.26186,0,True,Kallisto,10,100,0.70573,0.95423,True
True,0.94492,True,3486.00000,0,0.90565,-43.63192,10,True,Kallisto,10,100,0.81354,0.78053,True
True,0.93266,True,5376.00000,1,0.90390,-41.00129,10,True,Kallisto,10,100,0.78534,0.77854,True
True,0.93192,True,4157.00000,2,0.88656,-41.42808,10,True,Kallisto,10,100,0.75992,0.76808,True
True,0.92786,True,2509.00000,3,0.85243,-39.36672,10,True,Kallisto,10,100,0.76923,0.76394,True
True,0.93280,True,3110.00000,4,0.86884,-42.11637,10,True,Kallisto,10,100,0.73601,0.75687,True
True,0.86812,True,3541.00000,0,0.96729,-22.96144,0,True,Express,10,50,0.87094,0.96408,True
True,0.86119,True,5468.00000,1,0.95785,-22.25319,0,True,Express,10,50,0.82388,0.95439,True
True,0.86093,True,4300.00000,2,0.95232,-22.53971,0,True,Express,10,50,0.80140,0.94872,True
True,0.87829,True,2621.00000,3,0.93252,-26.61988,0,True,Express,10,50,0.77528,0.94032,True
True,0.87000,True,3100.00000,4,0.93064,-26.15572,0,True,Express,10,50,0.76000,0.93340,True
True,0.88063,True,3485.00000,0,0.94401,-28.66819,10,True,Express,10,50,0.85911,0.83932,True
True,0.87993,True,5405.00000,1,0.93465,-30.13305,10,True,Express,10,50,0.80666,0.84583,True
True,0.87488,True,4164.00000,2,0.92282,-30.39603,10,True,Express,10,50,0.78458,0.84989,True
True,0.86296,True,2605.00000,3,0.92138,-30.65242,10,True,Express,10,50,0.77006,0.84914,True
True,0.87046,True,3057.00000,4,0.89675,-32.30494,10,True,Express,10,50,0.76775,0.83181,True
True,0.86857,True,3439.00000,0,0.96325,-23.67604,0,True,Express,10,75,0.84676,0.96490,True
True,0.86521,True,5416.00000,1,0.95610,-25.28259,0,True,Express,10,75,0.80761,0.94802,True
True,0.86887,True,4324.00000,2,0.94675,-25.27096,0,True,Express,10,75,0.78562,0.94239,True
True,0.87390,True,2498.00000,3,0.94005,-26.32682,0,True,Express,10,75,0.75821,0.94176,True
True,0.87166,True,3148.00000,4,0.92190,-28.85133,0,True,Express,10,75,0.74365,0.92692,True
True,0.89991,True,3447.00000,0,0.94776,-30.88866,10,True,Express,10,75,0.84334,0.84851,True
True,0.87388,True,5455.00000,1,0.93603,-31.65815,10,True,Express,10,75,0.79468,0.84895,True
True,0.87890,True,4327.00000,2,0.92642,-30.52995,10,True,Express,10,75,0.78230,0.84984,True
True,0.87559,True,2524.00000,3,0.91546,-30.55806,10,True,Express,10,75,0.77219,0.85069,True
True,0.88828,True,3115.00000,4,0.89380,-35.17197,10,True,Express,10,75,0.72905,0.83403,True
True,0.88970,True,3418.00000,0,0.96259,-26.91566,0,True,Express,10,100,0.82972,0.96099,True
True,0.87672,True,5524.00000,1,0.95009,-26.74690,0,True,Express,10,100,0.78440,0.94870,True
True,0.87835,True,4291.00000,2,0.94370,-28.27452,0,True,Express,10,100,0.75693,0.93869,True
True,0.87904,True,2596.00000,3,0.93996,-28.86614,0,True,Express,10,100,0.73844,0.93164,True
True,0.89104,True,3157.00000,4,0.91852,-32.79881,0,True,Express,10,100,0.71682,0.92179,True
True,0.89157,True,3486.00000,0,0.94052,-32.36070,10,True,Express,10,100,0.81842,0.84772,True
True,0.87705,True,5376.00000,1,0.93466,-32.10944,10,True,Express,10,100,0.78497,0.85686,True
True,0.87395,True,4157.00000,2,0.92135,-34.37630,10,True,Express,10,100,0.74429,0.85120,True
True,0.89079,True,2509.00000,3,0.90819,-35.01060,10,True,Express,10,100,0.75369,0.84551,True
True,0.89068,True,3110.00000,4,0.89769,-39.15619,10,True,Express,10,100,0.71029,0.83441,True
True,0.90313,True,3541.00000,0,0.96104,-38.05603,0,True,Sailfish,10,50,0.85767,0.97812,True
True,0.85644,True,5468.00000,1,0.94905,-35.60002,0,True,Sailfish,10,50,0.81602,0.96782,True
True,0.84698,True,4300.00000,2,0.94488,-33.96788,0,True,Sailfish,10,50,0.79651,0.96171,True
True,0.85425,True,2621.00000,3,0.93343,-36.30885,0,True,Sailfish,10,50,0.77757,0.95731,True
True,0.83806,True,3100.00000,4,0.93176,-34.88524,0,True,Sailfish,10,50,0.76613,0.95323,True
True,0.97360,True,3485.00000,0,0.91590,-55.70127,10,True,Sailfish,10,50,0.84534,0.76089,True
True,0.96466,True,5405.00000,1,0.89220,-53.35094,10,True,Sailfish,10,50,0.81147,0.76282,True
True,0.96854,True,4164.00000,2,0.88344,-53.27142,10,True,Sailfish,10,50,0.80500,0.74934,True
True,0.97274,True,2605.00000,3,0.88051,-52.38897,10,True,Sailfish,10,50,0.79386,0.75672,True
True,0.96925,True,3057.00000,4,0.84437,-53.32565,10,True,Sailfish,10,50,0.77756,0.74614,True
True,0.91422,True,3439.00000,0,0.95644,-40.10835,0,True,Sailfish,10,75,0.82146,0.97790,True
True,0.88128,True,5416.00000,1,0.95598,-39.34767,0,True,Sailfish,10,75,0.78748,0.97044,True
True,0.86772,True,4324.00000,2,0.94335,-37.62030,0,True,Sailfish,10,75,0.76896,0.96523,True
True,0.85629,True,2498.00000,3,0.94334,-37.67266,0,True,Sailfish,10,75,0.75420,0.96339,True
True,0.85483,True,3148.00000,4,0.92940,-38.32921,0,True,Sailfish,10,75,0.74651,0.95650,True
True,0.96345,True,3447.00000,0,0.91744,-50.57869,10,True,Sailfish,10,75,0.83580,0.77599,True
True,0.95692,True,5455.00000,1,0.90037,-49.17908,10,True,Sailfish,10,75,0.79083,0.77423,True
True,0.95447,True,4327.00000,2,0.90049,-46.92700,10,True,Sailfish,10,75,0.79339,0.76750,True
True,0.95127,True,2524.00000,3,0.88603,-45.47768,10,True,Sailfish,10,75,0.78605,0.76266,True
True,0.95923,True,3115.00000,4,0.84266,-47.38916,10,True,Sailfish,10,75,0.74896,0.74683,True
True,0.89526,True,3418.00000,0,0.95156,-34.20888,0,True,Sailfish,10,100,0.80661,0.97828,True
True,0.85771,True,5524.00000,1,0.94484,-32.55987,0,True,Sailfish,10,100,0.76738,0.97113,True
True,0.84666,True,4291.00000,2,0.94292,-33.36683,0,True,Sailfish,10,100,0.74109,0.96512,True
True,0.83398,True,2596.00000,3,0.94081,-33.18713,0,True,Sailfish,10,100,0.73228,0.96271,True
True,0.83307,True,3157.00000,4,0.92349,-32.93550,0,True,Sailfish,10,100,0.70510,0.95433,True
True,0.95783,True,3486.00000,0,0.90673,-47.86364,10,True,Sailfish,10,100,0.81297,0.78462,True
True,0.94866,True,5376.00000,1,0.90481,-45.38710,10,True,Sailfish,10,100,0.78497,0.77954,True
True,0.95141,True,4157.00000,2,0.88759,-45.56345,10,True,Sailfish,10,100,0.76016,0.76917,True
True,0.94420,True,2509.00000,3,0.85369,-43.64014,10,True,Sailfish,10,100,0.76963,0.76535,True
True,0.94920,True,3110.00000,4,0.87120,-46.71937,10,True,Sailfish,10,100,0.73698,0.75716,True
True,0.83833,True,3433.00000,0,0.93725,-18.44712,0,True,Cufflinks,50,50,0.92456,0.97640,False
True,0.84078,True,5458.00000,1,0.95212,-14.13721,0,True,Cufflinks,50,50,0.92378,0.96746,False
True,0.84143,True,4238.00000,2,0.94671,-9.87500,0,True,Cufflinks,50,50,0.90963,0.95903,False
True,0.83784,True,2590.00000,3,0.95087,-6.05663,0,True,Cufflinks,50,50,0.91390,0.95549,False
True,0.85182,True,3111.00000,4,0.93502,-6.96361,0,True,Cufflinks,50,50,0.88428,0.94421,False
True,0.86484,True,3396.00000,0,0.93756,-21.55378,10,True,Cufflinks,50,50,0.91961,0.89566,False
True,0.84539,True,5504.00000,1,0.93376,-17.43827,10,True,Cufflinks,50,50,0.92024,0.87158,False
True,0.83235,True,4426.00000,2,0.93995,-13.32255,10,True,Cufflinks,50,50,0.91595,0.85837,False
True,0.84496,True,2638.00000,3,0.92568,-12.05530,10,True,Cufflinks,50,50,0.89992,0.84124,False
True,0.85176,True,3157.00000,4,0.91453,-12.06429,10,True,Cufflinks,50,50,0.88470,0.82398,False
True,0.83999,True,3456.00000,0,0.93420,-18.25316,0,True,Cufflinks,50,75,0.91696,0.98068,False
True,0.83601,True,5470.00000,1,0.94963,-12.43621,0,True,Cufflinks,50,75,0.89890,0.96930,False
True,0.83100,True,4219.00000,2,0.94162,-9.74108,0,True,Cufflinks,50,75,0.89713,0.96380,False
True,0.84621,True,2614.00000,3,0.94836,-9.56637,0,True,Cufflinks,50,75,0.87796,0.95513,False
True,0.85417,True,3072.00000,4,0.94372,-8.66135,0,True,Cufflinks,50,75,0.87728,0.95174,False
True,0.84872,True,3477.00000,0,0.92818,-20.22068,10,True,Cufflinks,50,75,0.91142,0.89969,False
True,0.84131,True,5451.00000,1,0.94250,-16.76032,10,True,Cufflinks,50,75,0.89433,0.87802,False
True,0.84288,True,4258.00000,2,0.94402,-11.86240,10,True,Cufflinks,50,75,0.89079,0.85946,False
True,0.85172,True,2529.00000,3,0.92773,-10.65677,10,True,Cufflinks,50,75,0.88138,0.85496,False
True,0.86185,True,3033.00000,4,0.91861,-10.85971,10,True,Cufflinks,50,75,0.85493,0.84312,False
True,0.83194,True,3469.00000,0,0.94400,-17.73998,0,True,Cufflinks,50,100,0.89507,0.97916,False
True,0.83792,True,5485.00000,1,0.95004,-12.93753,0,True,Cufflinks,50,100,0.88733,0.96845,False
True,0.83540,True,4356.00000,2,0.95203,-11.65962,0,True,Cufflinks,50,100,0.87603,0.96341,False
True,0.85165,True,2602.00000,3,0.94330,-9.98079,0,True,Cufflinks,50,100,0.85511,0.95795,False
True,0.84900,True,3192.00000,4,0.92890,-10.40576,0,True,Cufflinks,50,100,0.84586,0.94836,False
True,0.84417,True,3491.00000,0,0.93086,-19.39128,10,True,Cufflinks,50,100,0.90347,0.90052,False
True,0.83963,True,5506.00000,1,0.93480,-16.70618,10,True,Cufflinks,50,100,0.88304,0.88238,False
True,0.85199,True,4270.00000,2,0.92562,-13.14420,10,True,Cufflinks,50,100,0.87283,0.87060,False
True,0.86685,True,2591.00000,3,0.91847,-11.62045,10,True,Cufflinks,50,100,0.86415,0.85863,False
True,0.84679,True,3133.00000,4,0.92064,-10.97343,10,True,Cufflinks,50,100,0.83690,0.85385,False
True,0.88552,True,3433.00000,0,0.96616,-31.08625,0,True,Salmon,50,50,0.92164,0.97108,False
True,0.84170,True,5458.00000,1,0.95580,-28.54777,0,True,Salmon,50,50,0.91132,0.96334,False
True,0.82043,True,4238.00000,2,0.95028,-26.06985,0,True,Salmon,50,50,0.89665,0.95896,False
True,0.80502,True,2590.00000,3,0.94988,-22.66141,0,True,Salmon,50,50,0.90077,0.95561,False
True,0.79749,True,3111.00000,4,0.94123,-22.63565,0,True,Salmon,50,50,0.88042,0.95028,False
True,0.94376,True,3396.00000,0,0.91986,-43.21126,10,True,Salmon,50,50,0.90754,0.73774,False
True,0.93259,True,5504.00000,1,0.89315,-39.57824,10,True,Salmon,50,50,0.90062,0.71864,False
True,0.93154,True,4426.00000,2,0.89857,-37.32433,10,True,Salmon,50,50,0.89562,0.70753,False
True,0.92532,True,2638.00000,3,0.88886,-36.27177,10,True,Salmon,50,50,0.88590,0.69995,False
True,0.92873,True,3157.00000,4,0.86657,-36.36111,10,True,Salmon,50,50,0.87171,0.69569,False
True,0.87153,True,3456.00000,0,0.96396,-29.19708,0,True,Salmon,50,75,0.92072,0.97416,False
True,0.82980,True,5470.00000,1,0.95184,-25.91835,0,True,Salmon,50,75,0.89013,0.96271,False
True,0.82128,True,4219.00000,2,0.95229,-24.28055,0,True,Salmon,50,75,0.88623,0.95796,False
True,0.81790,True,2614.00000,3,0.95117,-23.27887,0,True,Salmon,50,75,0.87146,0.94967,False
True,0.80241,True,3072.00000,4,0.94915,-22.11733,0,True,Salmon,50,75,0.87305,0.94954,False
True,0.94162,True,3477.00000,0,0.92245,-41.58652,10,True,Salmon,50,75,0.90567,0.73884,False
True,0.92717,True,5451.00000,1,0.90355,-38.01430,10,True,Salmon,50,75,0.88681,0.71583,False
True,0.92062,True,4258.00000,2,0.90299,-34.92072,10,True,Salmon,50,75,0.88070,0.70545,False
True,0.91301,True,2529.00000,3,0.89084,-33.80651,10,True,Salmon,50,75,0.88177,0.70572,False
True,0.91428,True,3033.00000,4,0.87024,-33.99837,10,True,Salmon,50,75,0.85493,0.70260,False
True,0.86538,True,3469.00000,0,0.96600,-30.65714,0,True,Salmon,50,100,0.89824,0.97285,False
True,0.83282,True,5485.00000,1,0.95412,-27.88894,0,True,Salmon,50,100,0.87603,0.95700,False
True,0.82576,True,4356.00000,2,0.95454,-26.90266,0,True,Salmon,50,100,0.87190,0.95374,False
True,0.80669,True,2602.00000,3,0.94640,-24.64501,0,True,Salmon,50,100,0.85012,0.95101,False
True,0.80420,True,3192.00000,4,0.93400,-24.63031,0,True,Salmon,50,100,0.84492,0.94129,False
True,0.94758,True,3491.00000,0,0.92271,-42.71812,10,True,Salmon,50,100,0.90633,0.74446,False
True,0.93335,True,5506.00000,1,0.90311,-38.60229,10,True,Salmon,50,100,0.88140,0.72710,False
True,0.93653,True,4270.00000,2,0.88290,-37.02431,10,True,Salmon,50,100,0.87471,0.71153,False
True,0.93130,True,2591.00000,3,0.89033,-34.80311,10,True,Salmon,50,100,0.86993,0.70025,False
True,0.92755,True,3133.00000,4,0.87582,-34.21910,10,True,Salmon,50,100,0.85158,0.70799,False
True,0.87504,True,3433.00000,0,0.97312,-31.26476,0,True,RSEM,50,50,0.93038,0.97724,False
True,0.82228,True,5458.00000,1,0.96398,-25.28660,0,True,RSEM,50,50,0.92396,0.97110,False
True,0.79991,True,4238.00000,2,0.95939,-22.54434,0,True,RSEM,50,50,0.91057,0.96710,False
True,0.78340,True,2590.00000,3,0.96382,-19.87801,0,True,RSEM,50,50,0.91274,0.96533,False
True,0.77853,True,3111.00000,4,0.94897,-19.93270,0,True,RSEM,50,50,0.89039,0.95717,False
True,0.89075,True,3396.00000,0,0.95160,-34.06998,10,True,RSEM,50,50,0.92020,0.84075,False
True,0.84902,True,5504.00000,1,0.94091,-30.23835,10,True,RSEM,50,50,0.91279,0.84358,False
True,0.83981,True,4426.00000,2,0.94391,-26.63709,10,True,RSEM,50,50,0.90669,0.84001,False
True,0.81691,True,2638.00000,3,0.93972,-26.10591,10,True,RSEM,50,50,0.89613,0.83345,False
True,0.82262,True,3157.00000,4,0.92577,-25.48498,10,True,RSEM,50,50,0.88438,0.82403,False
True,0.89497,True,3456.00000,0,0.96797,-35.83111,0,True,RSEM,50,75,0.92274,0.97687,False
True,0.84022,True,5470.00000,1,0.96101,-30.38791,0,True,RSEM,50,75,0.89506,0.97149,False
True,0.82603,True,4219.00000,2,0.95855,-28.15668,0,True,RSEM,50,75,0.89192,0.96758,False
True,0.81331,True,2614.00000,3,0.96181,-26.08874,0,True,RSEM,50,75,0.88141,0.96338,False
True,0.79492,True,3072.00000,4,0.96153,-26.40992,0,True,RSEM,50,75,0.87891,0.95984,False
True,0.91142,True,3477.00000,0,0.95031,-37.03079,10,True,RSEM,50,75,0.91171,0.85596,False
True,0.87709,True,5451.00000,1,0.94583,-33.38958,10,True,RSEM,50,75,0.88846,0.85238,False
True,0.86449,True,4258.00000,2,0.94640,-29.99929,10,True,RSEM,50,75,0.88938,0.84610,False
True,0.83590,True,2529.00000,3,0.93811,-28.16450,10,True,RSEM,50,75,0.88533,0.84864,False
True,0.84108,True,3033.00000,4,0.92617,-28.73426,10,True,RSEM,50,75,0.85592,0.84156,False
True,0.88988,True,3469.00000,0,0.97060,-37.02750,0,True,RSEM,50,100,0.89738,0.97845,False
True,0.84904,True,5485.00000,1,0.96336,-31.69367,0,True,RSEM,50,100,0.88715,0.97083,False
True,0.83930,True,4356.00000,2,0.96606,-30.00140,0,True,RSEM,50,100,0.88085,0.96913,False
True,0.81975,True,2602.00000,3,0.95652,-28.85076,0,True,RSEM,50,100,0.85780,0.96625,False
True,0.82362,True,3192.00000,4,0.93746,-29.14558,0,True,RSEM,50,100,0.85119,0.95901,False
True,0.91235,True,3491.00000,0,0.95456,-38.12619,10,True,RSEM,50,100,0.90834,0.86867,False
True,0.88249,True,5506.00000,1,0.93984,-34.51232,10,True,RSEM,50,100,0.87668,0.86723,False
True,0.86440,True,4270.00000,2,0.93696,-30.63231,10,True,RSEM,50,100,0.87681,0.86053,False
True,0.85334,True,2591.00000,3,0.93158,-29.79405,10,True,RSEM,50,100,0.86839,0.85235,False
True,0.86116,True,3133.00000,4,0.92855,-29.75198,10,True,RSEM,50,100,0.84073,0.85644,False
True,0.86834,True,3433.00000,0,0.97107,-27.83387,0,True,Kallisto,50,50,0.93213,0.97711,False
True,0.82869,True,5458.00000,1,0.96283,-22.17441,0,True,Kallisto,50,50,0.92030,0.96996,False
True,0.80934,True,4238.00000,2,0.95846,-19.14998,0,True,Kallisto,50,50,0.90656,0.96480,False
True,0.80811,True,2590.00000,3,0.95797,-16.27729,0,True,Kallisto,50,50,0.90849,0.96254,False
True,0.80714,True,3111.00000,4,0.94115,-16.89309,0,True,Kallisto,50,50,0.88332,0.95155,False
True,0.94346,True,3396.00000,0,0.91825,-42.51718,10,True,Kallisto,50,50,0.90665,0.74036,False
True,0.93550,True,5504.00000,1,0.89224,-39.03023,10,True,Kallisto,50,50,0.90425,0.71987,False
True,0.93290,True,4426.00000,2,0.89412,-36.94064,10,True,Kallisto,50,50,0.89449,0.70743,False
True,0.93215,True,2638.00000,3,0.88291,-36.49900,10,True,Kallisto,50,50,0.88021,0.69989,False
True,0.92620,True,3157.00000,4,0.85726,-37.80371,10,True,Kallisto,50,50,0.86570,0.69163,False
True,0.85851,True,3456.00000,0,0.96737,-26.26907,0,True,Kallisto,50,75,0.92998,0.97966,False
